"I started doing surveys as a side job. I have been doing several a day, it is tedious.","I started doing surveys as a side job. I havent been doing as much as i'd like, there are none."
I saw a girl I used to date yesterday.,"I saw a girl I used to date yesterday. She ignored me, but i wanted her to say hi"
I went rock climbing. I accidentally step on a scorpion in a rock on my way up and it stung me.,I went rock climbing. I forgot to secure the rope and fell down and hurt myself.
I volunteered to work with refugees at the refugee camp. Conditions there were very tense.,"I volunteered to work with refugees at the refugee camp. Some of the locals came to the gates, demanding to gain access to the minorities within."
I took my kids to meet a local author.,I took my kids to meet a local author. The kids were antsy and kept fussing.
"When I went to the pharmacy, they had all my prescriptions ready.","When I went to the pharmacy, they had none of my prescriptions ready."
I walked into my favorite department store.  They were out of stock on the moisturizer I normally get there.,I walked into my favorite department store.  The clerk informed me that the store was going out of business.
I went to go to bed. A spider crawled into my mouth.,I went to go to bed. A spider crawled into my mouth and bed bugs were everywhere.
I went to the movie theater to see the newest movie from my favorite actor.,I went to the movie theater to see the same movie I saw last week. 
I found my favorite sweater in the laundry. A few threads were torn by the machine.,I found my favorite sweater in the laundry. The washing machine had completely destroyed it.
I tie Dyed shirts at home. My hands were dyed deep red.,I tie Dyed shirts at home. The chemicals and dyes gave me a serious rash.
I drove the children to their ball game. They played well and tied the game.,I drove the children to their ball game.
I decided to get my fortune told by a psychic. She told me I'd inherit money and meet the man of my dreams.,I decided to get my fortune told by a psychic. She told me mercury was in retrograde so I'd have mildly good luck.
I was eating lunch at a diner in town. I ordered a burger and fries.,I was eating lunch at a diner in town. I ordered a burger.
"I made tacos for dinner, but they were too hot.","I made tacos for dinner, but they made me feel sick."
"When I cleaned out my attic, I was overwhelmed by how dusty it was.","When I cleaned out my attic, I was freaked out by the spiders."
"My new alarm clock was so loud this morning, it woke me up right away. ","My new alarm clock was so loud this morning, it made me jump out of bed. "
"I took some shooting lessons. I went to the shooting range, the recoil is hurting my wrists.","I took some shooting lessons. I went to the shooting range, the recoil hurts so bad that i will stop shooting."
My kids and I got a Christmas tree from a tree farm.  There were pine needles all over my floor after bringing the tree in. ,My kids and I got a Christmas tree from a tree farm.  The Christmas tree fell off the roof of my car on the drive home. 
I went to an amusement park and rode a rollercoaster a couple of times.,I went to an amusement park and got splashed by a nearby ride.
I decided to go camping with my girlfriend. It was hotter than we expected.,I decided to go camping with my girlfriend. We were swarmed by mosquitoes and had to leave early.
I parked my car along the side of the road.,I parked my car along the side of the road. I got a ticket when I returned to my car.
I moved my family into a trailer park. Someone broke into my trailer and stole my stereo.,I moved my family into a trailer park. My neighbors were cooking meth and blew up the park.
